horizon,family,role,shortlist_count,mean_shortlist_penalty,route_path_share,route_mediator_share,pair_count,mean_supporting_path_count,mean_mediator_count,mean_recent_share,mean_fwci
5,green innovation,source_family,5,65.2,0.6,0.4,14,214.93400595569094,14.714285714285714,0.8314255983350677,12.285981441717793
5,house prices,source_family,1,29.0,1.0,0.0,24,492.15889705183895,10.916666666666666,0.2174320524835988,7.206488380194077
5,human capital,source_family,1,39.0,1.0,0.0,1,56.36158168974945,9.0,0.4540481400437637,10.801005803955288
5,imports,source_family,1,4.0,1.0,0.0,11,342.7087300545623,10.272727272727273,0.2250437828371278,7.190138750358269
5,income tax rate,source_family,6,26.0,0.8333333333333334,0.16666666666666666,27,293.67619290444446,10.703703703703704,0.1418376449598572,5.183110954028814
5,industrial structure,source_family,1,0.0,1.0,0.0,5,235.44058421386558,13.0,0.5937007874015748,10.202391661237783
5,industrial structure upgrading,source_family,2,18.0,0.5,0.5,2,215.0676485595863,8.0,0.8589341692789969,10.759244979079496
5,inflation,source_family,1,50.0,0.0,1.0,59,335.8912372254526,14.932203389830509,0.1841522797698096,6.77840774782135
5,latent class model,source_family,1,73.0,1.0,0.0,3,238.95440441356132,7.0,0.17431192660550457,6.539512694300519
5,natural resources,source_family,1,32.0,1.0,0.0,6,2018.5545614132761,6.5,0.4685714285714286,10.097443890369243
5,output,source_family,1,98.0,1.0,0.0,28,257.6115285436809,16.428571428571427,0.1281159420289855,7.421572809906925
5,output growth,source_family,1,59.0,0.0,1.0,18,319.51400126285154,14.666666666666666,0.1520467836257309,8.66377541484716
5,price changes,source_family,3,23.666666666666668,0.6666666666666666,0.3333333333333333,45,295.7406073434913,9.355555555555556,0.1126760563380281,5.773551927019525
5,prices,source_family,1,16.0,0.0,1.0,14,267.7887936172779,7.214285714285714,0.1312010443864229,5.948982287665387
5,rate of time preference,source_family,1,130.0,1.0,0.0,6,146.92638223303757,8.833333333333334,0.09308510638297869,5.587315439429929
5,regional heterogeneity,source_family,3,26.0,0.6666666666666666,0.3333333333333333,5,180.94033765441947,10.4,0.47368421052631576,8.17454661893397
5,renewable energy,source_family,1,11.0,0.0,1.0,15,5755.491279976186,9.933333333333334,0.6021611001964636,12.863754894784996
5,renewable energy consumption,source_family,2,66.0,1.0,0.0,16,10236.785007762428,16.25,0.634906500445236,18.10315721178263
5,solar power,source_family,1,147.0,0.0,1.0,1,170.28567085140008,3.0,0.2792207792207792,8.007678246753247
5,state of the business cycle,source_family,8,41.375,0.875,0.125,98,333.60339696313355,15.73469387755102,0.1761155815654718,6.423015470552293
5,stock prices,source_family,1,92.0,1.0,0.0,21,430.3543379348703,15.095238095238095,0.1454940282301846,6.595071045029736
5,stock returns,source_family,1,178.0,1.0,0.0,44,481.96570281642454,13.386363636363637,0.18453865336658348,7.5566478899556815
5,tariffs,source_family,1,37.0,1.0,0.0,21,247.69628410607788,8.857142857142858,0.167728237791932,6.784888428845626
5,technological innovation,source_family,3,11.0,1.0,0.0,9,229.142211031193,12.444444444444445,0.7292759706190975,12.237872746628817
5,the economy,source_family,1,60.0,0.0,1.0,18,767.7840713338879,13.722222222222221,0.0900662251655629,5.933521411192214
5,trade openness,source_family,3,54.666666666666664,0.3333333333333333,0.6666666666666666,8,5988.122789627278,8.75,0.4769230769230769,13.997371080139372
5,uncertainty,source_family,1,47.0,0.0,1.0,7,349.8716593850828,7.428571428571429,0.1370292887029288,7.260361946247782
5,uncertainty measures,source_family,2,23.0,1.0,0.0,31,153.93356847683216,9.290322580645162,0.2265751211631664,7.477778410324449
5,urbanization,source_family,4,38.25,0.5,0.5,10,5579.301060022224,11.8,0.4799035369774919,13.184062099753698
5,willingness to pay,source_family,5,36.2,0.8,0.2,51,841.328130374368,10.372549019607844,0.1524366471734893,6.148512204447914
5,carbon emissions,target_family,15,70.6,0.7333333333333333,0.26666666666666666,103,462.1221024235669,10.757281553398059,0.46785895056521004,13.593994067634009
5,digital economy,target_family,3,36.0,1.0,0.0,7,189.76608854179946,7.142857142857143,0.9508599508599508,13.400168571428575
5,digital transformation,target_family,1,60.0,1.0,0.0,3,405.0040759834155,10.666666666666666,0.9539170506912442,12.937334985700668
5,ecological footprint,target_family,1,6.0,1.0,0.0,7,11316.549275981195,37.857142857142854,0.7392739273927392,17.24515533769063
5,employment growth,target_family,1,70.0,1.0,0.0,3,60.95663844802002,11.333333333333334,0.1435643564356435,8.463128019847328
5,energy consumption,target_family,2,101.0,0.5,0.5,14,7913.900671668691,15.071428571428571,0.36018957345971564,14.81321299646496
5,energy efficiency,target_family,1,98.0,1.0,0.0,5,389.4594965970916,23.2,0.5096030729833547,11.36307842138765
5,energy intensity,target_family,2,51.5,1.0,0.0,3,419.77664458016784,11.333333333333334,0.38110236220472443,11.430201600387974
5,environmental pollution,target_family,3,94.33333333333333,0.6666666666666666,0.3333333333333333,5,244.08785872491325,12.0,0.3320987654320987,9.79655339673913
5,environmental quality,target_family,3,68.33333333333333,0.3333333333333333,0.6666666666666666,25,714.3836168724488,14.16,0.34613686534216337,8.918731331229367
5,environmental regulation,target_family,1,76.0,1.0,0.0,13,286.9452347540538,11.461538461538462,0.6069364161849711,10.6354989018396
5,environmental sustainability,target_family,1,143.0,1.0,0.0,8,1227.9997980052217,21.125,0.5832531280076997,9.734538152309613
5,exports,target_family,3,24.666666666666668,1.0,0.0,11,300.89692376797655,12.363636363636363,0.23978411719352352,7.547844051826804
5,financial development,target_family,5,36.8,0.8,0.2,13,6503.66189593827,15.538461538461538,0.5181494661921708,14.939738176234348
5,financing constraints,target_family,1,34.0,1.0,0.0,1,218.24128930261384,13.0,0.8142414860681114,10.26638928950159
5,foreign direct investments,target_family,3,28.333333333333332,0.6666666666666666,0.3333333333333333,8,738.9348773611514,15.5,0.4433106575963719,10.20756895131086
5,gdp,target_family,1,28.0,0.0,1.0,8,5448.035713221154,11.0,0.46030367756315005,12.16707302239027
5,green innovation,target_family,5,47.8,1.0,0.0,10,238.4212751666229,12.2,0.8314255983350677,12.285981441717793
5,house prices,target_family,1,4.0,1.0,0.0,13,382.5048810465011,9.692307692307692,0.21743205248359881,7.206488380194077
5,housing prices,target_family,1,24.0,1.0,0.0,5,385.56467262074545,9.6,0.22405660377358488,6.875203189703415
5,imports,target_family,1,30.0,1.0,0.0,13,334.0748654646173,11.692307692307692,0.22504378283712784,7.190138750358269
5,income distribution,target_family,1,48.0,1.0,0.0,41,290.52663993470014,12.146341463414634,0.1481627815092848,6.736652483803819
5,income inequality,target_family,1,52.0,1.0,0.0,9,392.8814075751151,12.11111111111111,0.2839756592292089,7.312306744610355
5,income tax rate,target_family,1,50.0,1.0,0.0,35,302.68583237176216,11.571428571428571,0.1418376449598572,5.183110954028814
5,industrial structure,target_family,2,15.5,1.0,0.0,7,153.49648189896067,11.142857142857142,0.5937007874015748,10.202391661237783
5,industrial structure upgrading,target_family,2,35.5,1.0,0.0,2,445.416939880389,11.5,0.8589341692789969,10.759244979079496
5,inflation,target_family,2,73.5,1.0,0.0,63,248.46840189323348,12.825396825396826,0.1841522797698096,6.77840774782135
5,innovation outcomes,target_family,1,37.0,1.0,0.0,7,313.8081637555478,10.428571428571429,0.3695823483057525,7.599120662611147
5,output growth,target_family,1,65.0,0.0,1.0,17,327.5077639809735,12.705882352941176,0.1520467836257309,8.66377541484716
5,price changes,target_family,2,85.5,1.0,0.0,55,297.6995514237935,9.145454545454545,0.1126760563380281,5.773551927019525
5,rate of growth,target_family,4,47.75,0.75,0.25,37,163.97272110961472,10.567567567567568,0.11407766990291261,6.991559361112287
5,regional heterogeneity,target_family,1,29.0,1.0,0.0,1,137.17987422739017,5.0,0.4736842105263157,8.17454661893397
5,renewable energy,target_family,2,81.5,0.0,1.0,11,5888.2213434151,6.909090909090909,0.6021611001964636,12.863754894784996
5,renewable energy consumption,target_family,1,45.0,0.0,1.0,8,8819.987862106838,16.25,0.634906500445236,18.10315721178263
5,state of the business cycle,target_family,5,36.6,0.8,0.2,120,313.4273535529211,14.825,0.17611558156547183,6.423015470552292
5,stock prices,target_family,1,8.0,0.0,1.0,19,327.77546430272514,8.31578947368421,0.1454940282301846,6.595071045029736
5,stock returns,target_family,2,34.0,0.5,0.5,36,333.6798669710466,11.805555555555555,0.1845386533665835,7.556647889955681
5,sustainable development,target_family,1,23.0,0.0,1.0,5,173.45524238244712,9.8,0.5044943820224719,9.244473715547423
5,technological innovation,target_family,3,7.666666666666667,0.3333333333333333,0.6666666666666666,4,204.9919913562693,8.25,0.7292759706190975,12.237872746628817
5,unemployment,target_family,2,25.5,1.0,0.0,45,360.80093826543737,16.533333333333335,0.1423149905123339,7.085257121546897
5,urbanization,target_family,2,40.5,0.0,1.0,12,9491.242623643828,13.75,0.47990353697749183,13.184062099753696
5,willingness to pay,target_family,8,29.25,0.375,0.625,31,1804.03865580661,7.645161290322581,0.1524366471734893,6.148512204447913
10,capital,source_family,1,109.0,0.0,1.0,2,161.50586790434647,6.5,0.1814058956916099,7.745104347826088
10,carbon emissions,source_family,12,73.91666666666667,0.8333333333333334,0.16666666666666666,170,1296.0903573706662,16.68235294117647,0.46785895056521004,13.593994067634009
10,conservation reserve program,source_family,1,47.0,0.0,1.0,4,427.80027548653516,3.0,0.1462450592885375,4.669793591047813
10,covid 19 pandemic,source_family,2,41.0,1.0,0.0,21,723.6824660916113,11.238095238095237,0.6019032513877874,9.408504562737642
10,digital economy,source_family,2,34.0,1.0,0.0,3,240.86104481993138,12.333333333333334,0.9508599508599508,13.400168571428573
10,digital economy development,source_family,1,15.0,1.0,0.0,2,138.39806509844604,10.0,0.9588235294117649,9.48833515283843
10,energy consumption,source_family,2,58.5,1.0,0.0,13,11559.09598489981,17.384615384615383,0.3601895734597156,14.813212996464959
10,environmental pollution,source_family,1,47.0,1.0,0.0,3,389.6528886354172,27.0,0.3320987654320987,9.79655339673913
10,environmental quality,source_family,4,129.0,0.75,0.25,37,814.0412861740326,12.837837837837839,0.3461368653421633,8.918731331229367
10,environmental regulation,source_family,3,27.0,0.6666666666666666,0.3333333333333333,3,262.280170292843,6.0,0.6069364161849711,10.6354989018396
10,financial development,source_family,4,16.75,0.25,0.75,11,5905.125781330852,15.272727272727273,0.5181494661921708,14.93973817623435
10,financing constraints,source_family,1,53.0,0.0,1.0,2,120.02518136106076,7.5,0.8142414860681114,10.26638928950159
10,firm size,source_family,1,41.0,1.0,0.0,9,178.3407432937203,8.88888888888889,0.1703107019562715,8.306194628469113
10,green finance,source_family,1,42.0,1.0,0.0,3,175.591294844984,6.666666666666667,0.9297520661157024,15.795450312174816
10,green innovation,source_family,7,83.71428571428571,0.5714285714285714,0.42857142857142855,14,214.93400595569094,14.714285714285714,0.8314255983350677,12.285981441717793
10,house prices,source_family,1,33.0,1.0,0.0,24,492.15889705183895,10.916666666666666,0.2174320524835988,7.206488380194077
10,human capital,source_family,1,35.0,1.0,0.0,1,56.36158168974945,9.0,0.4540481400437637,10.801005803955288
10,imports,source_family,1,4.0,1.0,0.0,11,342.7087300545623,10.272727272727273,0.2250437828371278,7.190138750358269
10,income tax rate,source_family,6,25.333333333333332,0.8333333333333334,0.16666666666666666,27,293.67619290444446,10.703703703703704,0.1418376449598572,5.183110954028814
10,industrial structure,source_family,1,0.0,1.0,0.0,5,235.44058421386558,13.0,0.5937007874015748,10.202391661237783
10,industrial structure upgrading,source_family,2,13.5,0.5,0.5,2,215.0676485595863,8.0,0.8589341692789969,10.759244979079496
10,natural resources,source_family,2,62.5,0.5,0.5,6,2018.5545614132761,6.5,0.4685714285714286,10.097443890369243
10,output,source_family,1,110.0,1.0,0.0,28,257.6115285436809,16.428571428571427,0.1281159420289855,7.421572809906925
10,output growth,source_family,1,67.0,0.0,1.0,18,319.51400126285154,14.666666666666666,0.1520467836257309,8.66377541484716
10,price changes,source_family,3,23.0,0.6666666666666666,0.3333333333333333,45,295.7406073434913,9.355555555555556,0.1126760563380281,5.773551927019525
10,prices,source_family,1,20.0,0.0,1.0,14,267.7887936172779,7.214285714285714,0.1312010443864229,5.948982287665387
10,rate of time preference,source_family,1,145.0,1.0,0.0,6,146.92638223303757,8.833333333333334,0.09308510638297869,5.587315439429929
10,regional heterogeneity,source_family,3,26.0,0.6666666666666666,0.3333333333333333,5,180.94033765441947,10.4,0.47368421052631576,8.17454661893397
10,renewable energy,source_family,1,11.0,0.0,1.0,15,5755.491279976186,9.933333333333334,0.6021611001964636,12.863754894784996
10,renewable energy consumption,source_family,2,68.0,1.0,0.0,16,10236.785007762428,16.25,0.634906500445236,18.10315721178263
10,solar power,source_family,1,168.0,0.0,1.0,1,170.28567085140008,3.0,0.2792207792207792,8.007678246753247
10,state of the business cycle,source_family,7,31.142857142857142,0.8571428571428571,0.14285714285714285,98,333.60339696313355,15.73469387755102,0.1761155815654718,6.423015470552293
10,stock prices,source_family,1,92.0,1.0,0.0,21,430.3543379348703,15.095238095238095,0.1454940282301846,6.595071045029736
10,tariffs,source_family,1,44.0,1.0,0.0,21,247.69628410607788,8.857142857142858,0.167728237791932,6.784888428845626
10,technological innovation,source_family,5,33.6,1.0,0.0,9,229.142211031193,12.444444444444445,0.7292759706190975,12.237872746628817
10,trade openness,source_family,3,51.333333333333336,0.3333333333333333,0.6666666666666666,8,5988.122789627278,8.75,0.4769230769230769,13.997371080139372
10,uncertainty,source_family,1,49.0,0.0,1.0,7,349.8716593850828,7.428571428571429,0.1370292887029288,7.260361946247782
10,uncertainty measures,source_family,2,25.0,1.0,0.0,31,153.93356847683216,9.290322580645162,0.2265751211631664,7.477778410324449
10,urbanization,source_family,4,35.25,0.5,0.5,10,5579.301060022224,11.8,0.4799035369774919,13.184062099753698
10,willingness to pay,source_family,5,36.2,0.8,0.2,51,841.328130374368,10.372549019607844,0.1524366471734893,6.148512204447914
10,carbon emissions,target_family,13,65.38461538461539,0.6923076923076923,0.3076923076923077,103,462.12210242356696,10.757281553398059,0.46785895056521004,13.593994067634009
10,corporate esg performance,target_family,1,87.0,1.0,0.0,1,100.83136220515456,9.0,0.9428571428571428,15.600137575757577
10,digital economy,target_family,3,34.0,1.0,0.0,7,189.76608854179946,7.142857142857143,0.9508599508599508,13.400168571428575
10,digital transformation,target_family,1,46.0,1.0,0.0,3,405.0040759834155,10.666666666666666,0.9539170506912442,12.937334985700668
10,ecological footprint,target_family,1,6.0,1.0,0.0,7,11316.549275981195,37.857142857142854,0.7392739273927392,17.24515533769063
10,energy consumption,target_family,3,102.0,0.3333333333333333,0.6666666666666666,14,7913.900671668691,15.071428571428571,0.36018957345971564,14.81321299646496
10,energy efficiency,target_family,1,171.0,1.0,0.0,5,389.4594965970916,23.2,0.5096030729833547,11.36307842138765
10,energy intensity,target_family,2,64.0,1.0,0.0,3,419.77664458016784,11.333333333333334,0.38110236220472443,11.430201600387974
10,environmental pollution,target_family,3,105.0,0.6666666666666666,0.3333333333333333,5,244.08785872491325,12.0,0.3320987654320987,9.79655339673913
10,environmental quality,target_family,2,50.0,0.5,0.5,25,714.3836168724488,14.16,0.34613686534216337,8.918731331229367
10,environmental regulation,target_family,1,66.0,1.0,0.0,13,286.9452347540538,11.461538461538462,0.6069364161849711,10.6354989018396
10,environmental sustainability,target_family,1,95.0,1.0,0.0,8,1227.9997980052217,21.125,0.5832531280076997,9.734538152309613
10,exports,target_family,3,25.333333333333332,1.0,0.0,11,300.89692376797655,12.363636363636363,0.23978411719352352,7.547844051826804
10,financial development,target_family,5,36.8,0.8,0.2,13,6503.66189593827,15.538461538461538,0.5181494661921708,14.939738176234348
10,financing constraints,target_family,1,24.0,1.0,0.0,1,218.24128930261384,13.0,0.8142414860681114,10.26638928950159
10,foreign direct investments,target_family,4,57.25,0.75,0.25,8,738.9348773611514,15.5,0.4433106575963719,10.20756895131086
10,gdp,target_family,1,28.0,0.0,1.0,8,5448.035713221154,11.0,0.46030367756315005,12.16707302239027
10,green finance,target_family,1,99.0,1.0,0.0,5,297.2295019391866,11.8,0.9297520661157023,15.795450312174818
10,green innovation,target_family,5,45.6,1.0,0.0,10,238.4212751666229,12.2,0.8314255983350677,12.285981441717793
10,house prices,target_family,1,4.0,1.0,0.0,13,382.5048810465011,9.692307692307692,0.21743205248359881,7.206488380194077
10,housing prices,target_family,1,36.0,1.0,0.0,5,385.56467262074545,9.6,0.22405660377358488,6.875203189703415
10,imports,target_family,1,115.0,0.0,1.0,13,334.0748654646173,11.692307692307692,0.22504378283712784,7.190138750358269
10,income distribution,target_family,1,44.0,1.0,0.0,41,290.52663993470014,12.146341463414634,0.1481627815092848,6.736652483803819
10,income inequality,target_family,1,46.0,1.0,0.0,9,392.8814075751151,12.11111111111111,0.2839756592292089,7.312306744610355
10,income tax rate,target_family,1,50.0,1.0,0.0,35,302.68583237176216,11.571428571428571,0.1418376449598572,5.183110954028814
10,industrial structure,target_family,2,15.5,1.0,0.0,7,153.49648189896067,11.142857142857142,0.5937007874015748,10.202391661237783
10,industrial structure upgrading,target_family,2,34.5,1.0,0.0,2,445.416939880389,11.5,0.8589341692789969,10.759244979079496
10,inflation,target_family,2,65.0,1.0,0.0,63,248.46840189323348,12.825396825396826,0.1841522797698096,6.77840774782135
10,innovation outcomes,target_family,1,41.0,1.0,0.0,7,313.80816375554775,10.428571428571429,0.3695823483057525,7.599120662611147
10,output growth,target_family,1,61.0,0.0,1.0,17,327.5077639809735,12.705882352941176,0.1520467836257309,8.66377541484716
10,price changes,target_family,3,73.66666666666667,1.0,0.0,55,297.6995514237935,9.145454545454545,0.1126760563380281,5.773551927019525
10,rate of growth,target_family,4,43.25,0.75,0.25,37,163.97272110961472,10.567567567567568,0.11407766990291261,6.991559361112287
10,regional heterogeneity,target_family,1,20.0,1.0,0.0,1,137.17987422739017,5.0,0.4736842105263157,8.17454661893397
10,renewable energy,target_family,2,69.5,0.0,1.0,11,5888.2213434151,6.909090909090909,0.6021611001964636,12.863754894784996
10,renewable energy consumption,target_family,1,34.0,0.0,1.0,8,8819.987862106838,16.25,0.634906500445236,18.10315721178263
10,state of the business cycle,target_family,5,29.0,0.8,0.2,120,313.4273535529211,14.825,0.17611558156547183,6.423015470552292
10,stock prices,target_family,1,8.0,0.0,1.0,19,327.77546430272514,8.31578947368421,0.1454940282301846,6.595071045029736
10,stock returns,target_family,1,22.0,1.0,0.0,36,333.6798669710465,11.805555555555555,0.1845386533665835,7.556647889955681
10,sustainable development,target_family,2,102.0,0.0,1.0,5,173.45524238244712,9.8,0.5044943820224719,9.244473715547423
10,technological innovation,target_family,3,7.0,0.3333333333333333,0.6666666666666666,4,204.9919913562693,8.25,0.7292759706190975,12.237872746628817
10,technological progress,target_family,1,36.0,1.0,0.0,3,278.7281766738286,8.0,0.3966789667896679,9.040703369357916
10,unemployment,target_family,2,27.0,1.0,0.0,45,360.80093826543737,16.533333333333335,0.1423149905123339,7.085257121546897
10,urbanization,target_family,2,38.0,0.0,1.0,12,9491.242623643828,13.75,0.47990353697749183,13.184062099753696
10,willingness to pay,target_family,6,19.166666666666668,0.3333333333333333,0.6666666666666666,31,1804.03865580661,7.645161290322581,0.1524366471734893,6.148512204447913
